...1,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party
15192,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-114,Elections |Fact Checks of the 2016 Election,No fine; but he did settle a lawsuit for an undisclosed sum.,en,The New York Times,nytimes.com,2016-02-26T00:00:00Z,Was Donald J. Trump fined $1 million for hiring illegal Polish workers?,Marco Rubio,2016-02-26T00:00:00Z,Republican
15250,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-119,Elections |Fact Checks of the 2016 Election,Not completely wonderful.,en,The New York Times,nytimes.com,2016-02-26T00:00:00Z,Mr. Cruz said Donald Trump 'thinks Planned Parenthood is wonderful.',Ted Cruz,2016-02-26T00:00:00Z,Republican
15521,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-123,Elections |Fact Checks of the 2016 Election,Not necessarily from racquet sports.,en,The New York Times,nytimes.com,2016-02-29T00:00:00Z,Mr. Rubio said Donald J. Trump received draft deferments because he had injuries from playing squash.,Marco Rubio,2016-02-29T00:00:00Z,Republican
15051,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-124,Elections |Fact Checks of the 2016 Election,Check the transcript.,en,The New York Times,nytimes.com,2016-03-01T00:00:00Z,Mr. Kasich said he was the only candidate to mention jobs at last week’s Republican debate.,John Kasich,2016-03-01T00:00:00Z,Republican
15040,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-129,Elections |Fact Checks of the 2016 Election,He donated; over and over.,en,The New York Times,nytimes.com,2016-03-04T00:00:00Z,Mr. Cruz claimed Donald J. Trump repeatedly donated to Mrs. Clinton; writing several checks to her presidential campaign eight years ago.,Ted Cruz,2016-03-04T00:00:00Z,Republican
15137,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-127,Elections |Fact Checks of the 2016 Election,He inherited a lot; but not that amount.,en,The New York Times,nytimes.com,2016-03-04T00:00:00Z,Mr. Rubio claims Donald J. Trump inherited more than $100 million.,Marco Rubio,2016-03-04T00:00:00Z,Republican
15277,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-132,Elections |Fact Checks of the 2016 Election,Not that many.,en,The New York Times,nytimes.com,2016-03-04T00:00:00Z,Mr. Kasich said he held 200 town hall-style meetings in New Hampshire.,John Kasich,2016-03-04T00:00:00Z,Republican
15303,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-126,Elections |Fact Checks of the 2016 Election,The numbers add up.,en,The New York Times,nytimes.com,2016-03-04T00:00:00Z,Mr. Rubio said two-thirds of the votes cast in the Republican primaries and caucuses to date have gone against Donald J. Trump.,Marco Rubio,2016-03-04T00:00:00Z,Republican
15186,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-135,Elections |Fact Checks of the 2016 Election,The numbers back him up.,en,The New York Times,nytimes.com,2016-03-11T00:00:00Z,Marco Rubio says that most green cards are granted on the basis of family relationships.,Marco Rubio,2016-03-11T00:00:00Z,Republican
15290,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-140,Elections |Fact Checks of the 2016 Election,Right on target.,en,The New York Times,nytimes.com,2016-03-11T00:00:00Z,Gov. John Kasich said he would pressure China to use its influence on its neighbor North Korea; resist its aggression in the South China Sea and strengthen United States capabilities to fight Chinese cyberhacking.,John Kasich,2016-03-11T00:00:00Z,Republican
15351,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-137,Elections |Fact Checks of the 2016 Election,Not even close.,en,The New York Times,nytimes.com,2016-03-11T00:00:00Z,Ted Cruz said Hillary Clinton; like Donald Trump; expresses a desire to be neutral between the Israelis and Palestinians.,Ted Cruz,2016-03-11T00:00:00Z,Republican
15424,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-139,Elections |Fact Checks of the 2016 Election,Not quite fair.,en,The New York Times,nytimes.com,2016-03-11T00:00:00Z,Marco Rubio said that the political and human-rights situation in Cuba had worsened since President Obama made his diplomatic opening to the island.,Marco Rubio,2016-03-11T00:00:00Z,Republican
15493,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-142,Elections |Fact Checks of the 2016 Election,Not that much.,en,The New York Times,nytimes.com,2016-04-02T00:00:00Z,Senator Bernie Sanders said Hillary Clinton has received significant contributions from the fossil fuel industry.,Bernie Sanders,2016-04-02T00:00:00Z,Democratic
15537,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-143,Elections |Fact Checks of the 2016 Election,He had called it 'a step forward.',en,The New York Times,nytimes.com,2016-04-07T00:00:00Z,Mrs. Clinton said Mr. Sanders had opposed the Paris climate change agreement.,Hillary Clinton,2016-04-07T00:00:00Z,Democratic
15365,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-144,Elections |Fact Checks of the 2016 Election,Accurate; but misleading.,en,The New York Times,nytimes.com,2016-04-12T00:00:00Z,Mrs. Clinton said more guns brought into New York and used in crimes come from Vermont; on a per capita basis; than any other state.,Hillary Clinton,2016-04-12T00:00:00Z,Democratic
15532,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-146,Elections |Fact Checks of the 2016 Election,Hardly reliable.,en,The New York Times,nytimes.com,2016-04-14T00:00:00Z,Mrs. Clinton said Senator Bernie Sanders has been a 'largely very reliable supporter' of the National Rifle Association.,Hillary Clinton,2016-04-14T00:00:00Z,Democratic
15370,http://www.nytimes.com/interactive/2016/us/elections/fact-check.html#/factcheck-145,Elections |Fact Checks of the 2016 Election,Her stance hasn't been that clear-cut.,en,The New York Times,nytimes.com,2016-04-15T00:00:00Z,Hillary Clinton said 'of course' she would sign legislation raising the federal minimum wage to $15 an hour.,Hillary Clinton,2016-04-15T00:00:00Z,Democratic
15059,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-10,Elections |Fact Checks of the Vice-Presidential Debate,Not so fast.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Mr. Pence said the Obama administration; of which Hillary Clinton was a part; has doubled the federal debt.,Mike Pence,2016-10-05T00:00:00Z,Republican
15060,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-3,Elections |Fact Checks of the Vice-Presidential Debate,That’s an overstatement.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Mr. Kaine said Mr. Trump paid few taxes and lost a billion dollars a year.,Tim Kaine,2016-10-05T00:00:00Z,Democratic
15077,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-18,Elections |Fact Checks of the Vice-Presidential Debate,Not true.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,The Clinton Foundation sends less than 10 cents on the dollar to charitable causes.,Mike Pence,2016-10-05T00:00:00Z,Republican
15136,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-1,Elections |Fact Checks of the Vice-Presidential Debate,Exaggeration.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Hillary Clinton eliminated the Iran nuclear weapons program.,Tim Kaine,2016-10-05T00:00:00Z,Democratic
15150,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-8,Elections |Fact Checks of the Vice-Presidential Debate,Prove it.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,He used the tax code just the way it was supposed to be used.',Mike Pence,2016-10-05T00:00:00Z,Republican
15269,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-5,Elections |Fact Checks of the Vice-Presidential Debate,Probably not.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,There are millions more people living in poverty today than the day President Obama' took office; Mr. Pence said.,Mike Pence,2016-10-05T00:00:00Z,Republican
15275,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-2,Elections |Fact Checks of the Vice-Presidential Debate,Not for many single parents.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Trump would 'lower taxes across the board for working families.',Mike Pence,2016-10-05T00:00:00Z,Republican
15298,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-16,Elections |Fact Checks of the Vice-Presidential Debate,He released them; but after the election.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Nixon released his tax returns while under audit.,Tim Kaine,2016-10-05T00:00:00Z,Democratic
15300,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-9,Elections |Fact Checks of the Vice-Presidential Debate,Not exactly Clinton’s fault.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Mr. Pence said Hillary Clinton failed to renegotiate a status of forces plan with Iraq in 2011.,Mike Pence,2016-10-05T00:00:00Z,Republican
15312,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-13,Elections |Fact Checks of the Vice-Presidential Debate,Not her policies.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Hillary Clinton would continue the policies of open borders; amnesty and 'catch and release.',Mike Pence,2016-10-05T00:00:00Z,Republican
15331,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-15,Elections |Fact Checks of the Vice-Presidential Debate,On target.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Mr. Kaine said a federal court ruled against Mr. Pence’s ban on Syrian refugees.,Tim Kaine,2016-10-05T00:00:00Z,Democratic
15357,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-6,Elections |Fact Checks of the Vice-Presidential Debate,Half-right; half-wrong.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Mr. Pence said that Mrs. Clinton wanted 'more of Obamacare;' and; he added: 'Even former President Bill Clinton calls Obamacare a crazy plan.',Mike Pence,2016-10-05T00:00:00Z,Republican
15380,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-12,Elections |Fact Checks of the Vice-Presidential Debate,They got the money.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,The Clinton Foundation accepted foreign donations while Hillary Clinton was secretary of state.,Mike Pence,2016-10-05T00:00:00Z,Republican
15426,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-17,Elections |Fact Checks of the Vice-Presidential Debate,Mostly right.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,That Mr. Pence 'was the chief cheerleader for the privatization of Social Security.',Tim Kaine,2016-10-05T00:00:00Z,Democratic
15435,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-7,Elections |Fact Checks of the Vice-Presidential Debate,They did.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Mr. Pence said that Donald Trump's campaign had promised not to change the government's Medicare program for seniors.,Mike Pence,2016-10-05T00:00:00Z,Republican
15465,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-4,Elections |Fact Checks of the Vice-Presidential Debate,Just not true.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,The Bush tax cuts were a cause of the Great Recession.,Tim Kaine,2016-10-05T00:00:00Z,Democratic
15502,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-11,Elections |Fact Checks of the Vice-Presidential Debate,Hard to say absent Mr. Trump's tax returns.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Mr. Pence said Mr. Trump used the tax code to get his business back on track after tough economic times.,Mike Pence,2016-10-05T00:00:00Z,Republican
15508,http://www.nytimes.com/interactive/2016/10/04/us/elections/fact-check-vp-debate.html#/factcheck-14,Elections |Fact Checks of the Vice-Presidential Debate,True.,en,The New York Times,nytimes.com,2016-10-05T00:00:00Z,Hillary Clinton and Tim Kaine support a 550 percent increase in Syrian refugees.,Mike Pence,2016-10-05T00:00:00Z,Republican
15099,http://www.nytimes.com/interactive/2016/10/09/us/elections/fact-check-debate.html#/factcheck-13,Fact Checks of the Second Presidential Debate,There is evidence.,en,The New York Times,nytimes.com,2016-10-10T00:00:00Z,Mrs. Clinton said Mr. Trump supported the Iraq war before it began.,Hillary Clinton,2016-10-10T00:00:00Z,Democratic
15230,http://www.nytimes.com/interactive/2016/10/09/us/elections/fact-check-debate.html#/factcheck-7,Fact Checks of the Second Presidential Debate,Misleading.,en,The New York Times,nytimes.com,2016-10-10T00:00:00Z,Mrs. Clinton said there was no evidence her email has been hacked by a foreign power.,Hillary Clinton,2016-10-10T00:00:00Z,Democratic
15344,http://www.nytimes.com/interactive/2016/10/09/us/elections/fact-check-debate.html#/factcheck-28,Fact Checks of the Second Presidential Debate,She can back it up.,en,The New York Times,nytimes.com,2016-10-10T00:00:00Z,Mrs. Clinton said that she had helped eight million children obtain health coverage; Sept. 11 responders receive medical care and children get safer medicines.,Hillary Clinton,2016-10-10T00:00:00Z,Democratic
15488,http://www.nytimes.com/interactive/2016/10/09/us/elections/fact-check-debate.html#/factcheck-12,Fact Checks of the Second Presidential Debate,Accurate.,en,The New York Times,nytimes.com,2016-10-10T00:00:00Z,Mrs. Clinton praised many features of the 2010 Affordable Care Act.,Hillary Clinton,2016-10-10T00:00:00Z,Democratic
15523,http://www.nytimes.com/interactive/2016/10/09/us/elections/fact-check-debate.html#/factcheck-18,Fact Checks of the Second Presidential Debate,Not anymore.,en,The New York Times,nytimes.com,2016-10-10T00:00:00Z,Since the Great Recession the gains have all gone to the top.',Hillary Clinton,2016-10-10T00:00:00Z,Democratic
3343,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-3,Elections |Fact Checks of the Third Presidential Debate,The majority are suicides.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,We have 33;000 people a year who die from guns.',Hillary Clinton,2016-10-19T00:00:00Z,Democratic
15069,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-16,Elections |Fact Checks of the Third Presidential Debate,Reports suggest it's right.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said Mr. Trump bought Chinese steel for his Trump International Hotel in Las Vegas.,Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15117,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-21,Elections |Fact Checks of the Third Presidential Debate,Half-right; half-wrong.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said that when her husband; Bill Clinton; was president; the fiscal position of the federal government improved: A $300 billion budget deficit turned into a $200 billion surplus; she said. And; she added; 'we were actually on the path to eliminating the national debt.',Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15142,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-13,Elections |Fact Checks of the Third Presidential Debate,Too far.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mr. Trump used undocumented workers to build Trump Tower.,Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15153,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-24,Elections |Fact Checks of the Third Presidential Debate,He said he was robbed.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said Mr. Trump tweeted that the Emmy’s were 'rigged' when he did not win for 'The Apprentice.',Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15177,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-1,Elections |Fact Checks of the Third Presidential Debate,The floodgates opened.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said the Citizens United decision by the Supreme Court allowed 'dark money' to stream into politics.,Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15247,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-7,Elections |Fact Checks of the Third Presidential Debate,She is mostly right.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said that Mr. Trump is willing to 'spout the Putin line' and 'get help from him' in the election. Mr. Trump said 'our country has no idea' if the Russians are responsible for the emails published by WikiLeaks.,Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15439,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-20,Elections |Fact Checks of the Third Presidential Debate,Both choked.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said Mr. Trump didn’t even raise the issue of the border wall with the Mexican president; since he choked.,Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15444,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-8,Elections |Fact Checks of the Third Presidential Debate,In the long term.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mr. Trump’s fiscal plans would add $20 trillion to the national debt.,Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15462,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-10,Elections |Fact Checks of the Third Presidential Debate,That’s one estimate.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said that Mr. Trump’s economic plan 'might lose 3.5 million jobs' while giving tax cuts to people at the very top.,Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15522,http://www.nytimes.com/interactive/2016/10/19/us/elections/fact-check-debate.html#/factcheck-11,Elections |Fact Checks of the Third Presidential Debate,Wishful thinking.,en,The New York Times,nytimes.com,2016-10-20T00:00:00Z,Mrs. Clinton said her fiscal plan 'doesn’t add a penny to the debt.',Hillary Clinton,2016-10-20T00:00:00Z,Democratic
15556,https://www.nytimes.com/2018/01/30/us/politics/fact-check-sotu.html,2018 State of the Union Fact Check,True; but misleading,en,The New York Times,nytimes.com,2018-01-30T00:00:00Z,Top C.E.O.s make 300 times the average worker.,Joe Kennedy III,2018-01-30T00:00:00Z,Democratic
15055,https://www.nytimes.com/2018/02/11/us/politics/pelosi-dreamers-fact-check.html?,Pelosi Spoke for Eight Hours on Dreamers. We Checked Her Facts. (Published 2018),FALSE,en,The New York Times,nytimes.com,2018-02-11T00:00:00Z,20 percent of DACA recipients are Asian-Pacific Islanders.,Nancy Pelosi,2018-02-07T00:00:00Z,Democratic
15510,https://www.nytimes.com/2018/02/11/us/politics/pelosi-dreamers-fact-check.html,Pelosi Spoke for Eight Hours on Dreamers. We Checked Her Facts. (Published 2018),FALSE,en,The New York Times,nytimes.com,2018-02-11T00:00:00Z,The ethnic slur 'wop' is a shorthand for 'being without papers.',Nancy Pelosi,2018-02-07T00:00:00Z,Democratic
15319,https://www.nytimes.com/2018/03/18/nyregion/cuomo-percoco-corruption-albany.html?,Cuomo Says His Name Was ‘Never Mentioned.’ It Was. 136 Times. (Published 2018),Needs context,en,The New York Times,nytimes.com,2018-03-28T00:00:00Z,Andrew Cuomo's name was not implicated and his name 'was never mentioned' during Joseph Percoco's trial.,Andrew Cuomo,2018-03-28T00:00:00Z,Democratic
15147,https://www.nytimes.com/2018/05/10/us/politics/pelosi-wrongly-says-china-and-russia-never-agreed-to-sanctions-before-iran-deal.html,Pelosi Wrongly Says China and Russia Never Agreed to Sanctions Before Iran Deal (Published 2018),Mostly false,en,The New York Times,nytimes.com,2018-05-10T00:00:00Z,China and Russia never moved to approve sanctions on Iran before 2015.,Nancy Pelosi,2018-05-10T00:00:00Z,Democratic
15321,https://www.nytimes.com/2018/06/27/us/politics/fact-check-supreme-court-senate-confirm.html,Democrats Cite McConnell’s Precedent to Delay Supreme Court Hearings. But Does It Apply? (Published 2018),This requires context.,en,The New York Times,nytimes.com,2018-06-27T00:00:00Z,Senate Republicans should 'follow the rule they set in 2016 not to consider a SCOTUS nominee in an election year.',Chuck Schumer,2018-06-27T00:00:00Z,Democratic
15499,https://www.nytimes.com/2018/07/25/world/middleeast/fact-checking-pompeo-on-iran.html,Fact-Checking Pompeo on Iran,Fact and omission.,en,The New York Times,nytimes.com,2018-07-22T00:00:00Z,The Iranian economy is going great – but only if you’re a politically-connected member of the elite,Mike Pompeo,2018-07-22T00:00:00Z,Republican
15411,https://www.nytimes.com/2018/11/27/us/politics/climate-report-fact-check.html,The Baseless Claim That Climate Scientists Are ‘Driven’ by Money (Published 2018),This lacks evidence.,en,The New York Times,nytimes.com,2018-11-28T01:16:47Z,Climate scientists are 'driven by money.',Rick Santorum,2018-11-25T00:00:00Z,Republican
15263,https://www.nytimes.com/2018/11/27/us/politics/climate-report-fact-check.html,The Baseless Claim That Climate Scientists Are ‘Driven’ by Money (Published 2018),FALSE,en,The New York Times,nytimes.com,2018-11-28T01:16:47Z,The climat report 'is based on the most extreme model scenario.',Sarah Huckabee Sanders,2018-11-27T00:00:00Z,Republican
15207,https://www.nytimes.com/2019/02/27/us/politics/fact-checking-cohen-testimony.html,Questionable Assertions From Both Parties in the Cohen Hearing (Published 2019),This is misleading.,en,The New York Times,nytimes.com,2019-02-27T00:00:00Z,Michael Cohen 'might be the first time someone convicted of lying to Congress has appeared again so quickly in front of Congress.',Jim Jordan,2019-02-27T00:00:00Z,Republican
15513,https://www.nytimes.com/2019/02/27/us/politics/fact-checking-cohen-testimony.html,Questionable Assertions From Both Parties in the Cohen Hearing (Published 2019),FALSE,en,The New York Times,nytimes.com,2019-02-27T00:00:00Z,The Steele dossier 'started' the Russian election interference investigation into Trump.,Jim Jordan,2019-02-27T00:00:00Z,Republican
15346,https://www.nytimes.com/2019/05/18/us/politics/fact-check-joe-biden-campaign.html,Fact-Checking Joe Biden on the Campaign Trail (Published 2019),This is exaggerated.,en,The New York Times,nytimes.com,2019-05-18T00:00:00Z,I have the most progressive record of anybody running for the — anybody who would run.',Joe Biden,2019-03-16T00:00:00Z,Democratic
15313,https://www.nytimes.com/2019/05/18/us/politics/fact-check-joe-biden-campaign.html,Fact-Checking Joe Biden on the Campaign Trail (Published 2019),False.,en,The New York Times,nytimes.com,2019-05-18T00:00:00Z,The Trump tax cut all 'went to the folks at the top and corporations.',Joe Biden,2019-04-29T00:00:00Z,Democratic
15454,https://www.nytimes.com/2019/05/18/us/politics/fact-check-joe-biden-campaign.html,Fact-Checking Joe Biden on the Campaign Trail (Published 2019),False.,en,The New York Times,nytimes.com,2019-05-18T00:00:00Z,General Motors 'got $192 million in tax breaks' and 'did nothing' for laid off workers.,Joe Biden,2019-04-29T00:00:00Z,Democratic
15130,https://www.nytimes.com/2019/05/18/us/politics/fact-check-joe-biden-campaign.html,Fact-Checking Joe Biden on the Campaign Trail (Published 2019),True.,en,The New York Times,nytimes.com,2019-05-18T00:00:00Z,I said back in 1987' that climate change is an existential threat.,Joe Biden,2019-05-13T00:00:00Z,Democratic
3515,https://www.nytimes.com/2019/05/18/us/politics/fact-check-joe-biden-campaign.html,Fact-Checking Joe Biden on the Campaign Trail (Published 2019),This is exaggerated.,en,The New York Times,nytimes.com,2019-05-18T00:00:00Z,The 1994 crime bill 'did not generate mass incarceration.',Joe Biden,2019-05-14T00:00:00Z,Democratic
15467,https://www.nytimes.com/2019/05/25/us/politics/fact-checking-bernie-sanders-campaign.html,Fact-Checking Bernie Sanders on the Campaign Trail (Published 2019),This is misleading.,en,The New York Times,nytimes.com,2019-05-25T00:00:00Z,I named climate change as a major national security crisis in 2016 and 'the moderator actually laughed.',Bernie Sanders,2019-05-17T00:00:00Z,Democratic
15400,https://www.nytimes.com/2019/05/25/us/politics/fact-checking-bernie-sanders-campaign.html,Fact-Checking Bernie Sanders on the Campaign Trail (Published 2019),This is exaggerated.,en,The New York Times,nytimes.com,2019-05-25T00:00:00Z,Trump's budget calls for 'a $1.5 trillion cut in Medicaid over a 10-year period; $800 billion cut in Medicare; and billions in Social Security.',Bernie Sanders,2019-05-19T00:00:00Z,Democratic
15126,https://www.nytimes.com/2019/06/01/us/politics/fact-check-elizabeth-warren-campaign.html,Fact-Checking Elizabeth Warren on the Campaign Trail (Published 2019),Maybe.,en,The New York Times,nytimes.com,2019-05-31T00:00:00Z,My 2-cent wealth tax can pay for universal child care; free college tuition and reduce loan debt for 95 of students.,Elizabeth Warren,2019-04-21T00:00:00Z,Democratic
15526,https://www.nytimes.com/2019/06/01/us/politics/fact-check-elizabeth-warren-campaign.html,Fact-Checking Elizabeth Warren on the Campaign Trail (Published 2019),This is exaggerated.,en,The New York Times,nytimes.com,2019-05-31T00:00:00Z,I supported Massachusetts changing its laws on marijuana.',Elizabeth Warren,2019-04-21T00:00:00Z,Democratic
15340,https://www.nytimes.com/2019/06/08/us/politics/fact-check-kamala-harris.html,Fact-Checking Kamala Harris on the Campaign Trail (Published 2019),False.,en,The New York Times,nytimes.com,2019-06-07T00:00:00Z,Trump raided military pensions to build the border wall.,Kamala Harris,2019-03-07T00:00:00Z,Democratic
15042,https://www.nytimes.com/2019/06/08/us/politics/fact-check-kamala-harris.html,Fact-Checking Kamala Harris on the Campaign Trail (Published 2019),This is exaggerated.,en,The New York Times,nytimes.com,2019-06-07T00:00:00Z,One in nine people who have been prosecuted under the death penalty led to an exoneration.',Kamala Harris,2019-03-13T00:00:00Z,Democratic
15180,https://www.nytimes.com/2019/06/08/us/politics/fact-check-kamala-harris.html,Fact-Checking Kamala Harris on the Campaign Trail (Published 2019),This is misleading.,en,The New York Times,nytimes.com,2019-06-07T00:00:00Z,The Trump administration 'took fugitives off the list' of people prohibited from purchasing guns.,Kamala Harris,2019-04-21T00:00:00Z,Democratic
15155,https://www.nytimes.com/2019/06/08/us/politics/fact-check-kamala-harris.html,Fact-Checking Kamala Harris on the Campaign Trail (Published 2019),This is misleading.,en,The New York Times,nytimes.com,2019-06-07T00:00:00Z,Prosecuting parents of truant students 'was an unintended consequence' of a truancy bill.,Kamala Harris,2019-05-11T00:00:00Z,Democratic
15422,https://www.nytimes.com/2019/06/21/us/politics/joe-biden-james-eastland.html,Biden Opposed Busing Despite Other Civil Rights Advocacy (Published 2019),Contradicts Past Remarks,en,The New York Times,nytimes.com,2019-06-21T00:00:00Z,Ted Kennedy 'got me on the Judiciary Committee.',Joe Biden,2019-06-19T00:00:00Z,Democratic
15223,https://www.nytimes.com/2019/06/26/us/politics/factcheck-democratic-debate.html,Fact-Checking Night 1 of the 2020 Democratic Debates,This is exaggerated.,en,The New York Times,nytimes.com,2019-06-25T00:00:00Z,Purdue Pharma has 'been able to act with complete impunity and pay no consequences.',Beto O'Rourke,2019-06-25T00:00:00Z,Democratic
15434,https://www.nytimes.com/2019/06/26/us/politics/factcheck-democratic-debate.html,Fact-Checking Night 1 of the 2020 Democratic Debates,This is exaggerated.,en,The New York Times,nytimes.com,2019-06-25T00:00:00Z,Halliburton and Amazon 'pay nothing in taxes.',Cory Booker,2019-06-25T00:00:00Z,Democratic
15416,https://www.nytimes.com/2019/06/26/us/politics/factcheck-democratic-debate.html,Fact-Checking Night 1 of the 2020 Democratic Debates,This is exaggerated.,en,The New York Times,nytimes.com,2019-06-25T00:00:00Z,The bottom 60 percent haven’t seen a raise since 1980.',Tim Ryan,2019-06-26T00:00:00Z,Democratic
15292,https://www.nytimes.com/2019/06/27/us/politics/factcheck-democratic-debate.html,New York Times: Fact-Checking Night 2 of the 2020 Democratic Debates,False.,en,The New York Times,nytimes.com,2019-06-26T00:00:00Z,Forty years of no economic growth for 90 percent of the American people.',Michael Bennet,2019-06-26T00:00:00Z,Democratic
14128,https://www.nytimes.com/2019/06/27/us/politics/factcheck-democratic-debate.html,New York Times: Fact-Checking Night 2 of the 2020 Democratic Debates,This is misleading.,en,The New York Times,nytimes.com,2019-06-26T00:00:00Z,I got Mitch McConnell to raise taxes $600 billion by raising the top rate.',Joe Biden,2019-06-27T00:00:00Z,Democratic
