...1,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party
13766,https://www.washingtonpost.com/news/fact-checker/wp/2016/09/07/fact-checking-clinton-and-trump-in-nbcs-commander-in-chief-forum/?hpid=hp_rhp-top-table-main_factchecker-1am-2%3Ahomepage%2Fstory,Fact-checking Clinton and Trump in NBC’s Commander-in-Chief Forum,FALSE,en,The Washington Post,washingtonpost.com,2016-09-08T16:20:40Z,Trump supports 'an agenda' to privatize the VA,Hillary Clinton,2016-09-07T00:00:00Z,Democratic
14249,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/10/heres-a-guide-to-the-trumpian-spin-on-the-russian-hacking-report/?utm_term=.2ce9cfa00326,Here’s a guide to the Trumpian spin on the Russian hacking report,Spin,en,The Washington Post,washingtonpost.com,2017-01-10T11:28:47Z,There is no evidence that Russia succeeded in any alleged attempt to disrupt our democracy or; in fact; to influence the election results.',Reince Priebus,2017-01-08T00:00:00Z,Republican
14316,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/11/when-did-mitch-mcconnell-say-he-wanted-to-make-obama-a-one-term-president/?utm_term=.5f0606829c5d,When did Mitch McConnell say he wanted to make Obama a one-term president?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-01-11T12:31:41Z,Mitch McConnell said he want to make Obama a one-term president when 'America was in a financial free-fall; there was crisis all over this country',Cory Booker,2017-01-08T00:00:00Z,Democratic
14691,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/17/gop-democrats-offer-dueling-talking-points-about-people-losing-their-health-care/?utm_term=.8cac85d6b62e,GOP; Democrats offer dueling talking points about people losing their ‘health care’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-01-17T11:23:49Z,What Senator [Charles] Schumer wants to try to ignore is the fact that Obamacare has failed the American people. Millions of people have already lost their health care.',Steve Scalise,2017-01-09T00:00:00Z,Republican
14629,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/17/gop-democrats-offer-dueling-talking-points-about-people-losing-their-health-care/?utm_term=.8cac85d6b62e,GOP; Democrats offer dueling talking points about people losing their ‘health care’,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-01-17T11:27:11Z,For the tens of millions of Americans who will lose their health care if the ACA is repealed; I vote no. #MakeAmericaSickAgain',Charles Schumer,2017-01-11T00:00:00Z,Democratic
14608,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/18/paul-ryans-claim-that-for-every-planned-parenthood-20-health-centers-provide-care/?utm_term=.9848db8efdb1,Paul Ryan’s claim that for every Planned Parenthood clinic; 20 health centers provide care,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-01-18T12:04:37Z,For every Planned Parenthood; there are 20 federal community health centers. They're vastly bigger in network; there are so many more of them; and they provide these kinds of services without all of the controversy surrounding this issue [abortion].',Paul Ryan (R-Wis.),2017-01-12T00:00:00Z,Republican
14682,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/23/waterss-ridiculous-claim-that-betsy-devos-has-never-seen-the-inside-of-a-classroom/?utm_term=.1a255180be5e,Maxine Waters’s ridiculous claim that Betsy DeVos ‘has never seen the inside of a classroom’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-01-23T13:37:45Z,What about that Betsy DeVos? A billionaire who he is picking to head Education who has never seen the inside of a classroom.',Maxine Waters,2017-01-21T00:00:00Z,Democratic
13943,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/12/stephen-millers-bushels-of-pinocchios-for-false-voter-fraud-claims/?utm_term=.516b282a64cc,Stephen Miller’s bushels of Pinocchios for false voter-fraud claims,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-02-12T19:03:09Z,You have 14 percent of non-citizens; according to academic research; at a minimum; are registered to vote; which is an astonishing statistic.',Stephen Miller,2017-02-12T00:00:00Z,Republican
5279,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/12/stephen-millers-bushels-of-pinocchios-for-false-voter-fraud-claims/?utm_term=.516b282a64cc,Stephen Miller’s bushels of Pinocchios for false voter-fraud claims,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-02-12T21:10:24Z,This issue of busing voters in to New Hampshire is widely known by anyone who’s worked in New Hampshire politics. It’s very real; it’s very serious.',Stephen Miller,2017-02-12T00:00:00Z,Republican
14707,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/13/stephen-millers-claim-that-72-from-banned-countries-were-implicated-in-terroristic-activity/?utm_term=.b0d63ff559ec,Stephen Miller’s claim that 72 from banned countries were implicated in ‘terroristic activity’,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-02-13T12:24:05Z,First of all; 72 individuals; according to the Center for Immigration Studies; have been implicated in terroristic activity in the United States who hail from those seven nations; point one.',Stephen Miller,2017-02-12T00:00:00Z,Republican
13855,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/14/the-strange-tale-of-how-a-false-2009-obamacare-claim-ended-up-in-a-viral-2017-video/?utm_term=.6285cd5acaef,Analysis | The strange tale of how a false 2009 Obamacare claim ended up in a viral 2017 video,FALSE,en,The Washington Post,washingtonpost.com,2017-02-14T12:14:53Z,There is a provision in there that anyone over the age of 74 has to go before what is effectively a death panel.',Bill Akins,2017-02-11T00:00:00Z,Republican
14362,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/21/the-white-house-claim-that-obama-era-regulations-have-cost-890-billion/?utm_term=.980af85b9316,Analysis | The White House claim that Obama-era regulations have cost $890 billion,One Pinocchio,en,The Washington Post,washingtonpost.com,2017-02-21T11:29:48Z,The resolution is a start of rolling back harmful Obama-era regulations; which have cost the American business consumers a staggering $890 billion.',Sean Spicer,2017-02-14T00:00:00Z,Republican
14642,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/22/democrats-persist-with-the-slippery-claim-of-a-60-vote-standard-for-supremer-court-nominees/?utm_term=.96fd40bb1cb6,Analysis | Democrats persist with the slippery claim of a ’60-vote standard’ for Supreme Court nominees,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-02-22T12:21:18Z,There 'is the standard which every other Supreme Court nominee has had to meet; and that is earning 60 bipartisan votes in the United States Senate.',Tammy Baldwin,2017-02-18T00:00:00Z,Democratic
14158,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/23/spicers-claim-there-are-12-14-15-million-people-in-the-u-s-illegally/?utm_term=.bfc259a05603,Analysis | Spicer’s claim there are ‘12; 14; 15 million’ people in the U.S. illegally,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-02-23T12:15:45Z,The president has made clear; when you have 12; 14; 15 million people in the country illegally; that there has to be a system of priority; and right now; ICE's priority is going to make sure that we focus on first and foremost on that.',Sean Spicer,2017-02-21T00:00:00Z,Republican
14663,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/28/marsha-blackburns-false-claim-that-two-key-obamacare-elements-are-republican-provisions/?utm_term=.dc8ae258b896,Analysis | Rep. Marsha Blackburn’s false claim that two key Obamacare elements are ‘Republican provisions’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-02-28T13:01:26Z,Preexisting conditions and 26-year-olds were two Republican provisions which made it into the [Obamacare] bill.',Marsha Blackburn,2017-02-21T00:00:00Z,Republican
13469,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/02/senator-mccaskills-misfired-tweet-on-contacts-with-the-russian-ambassador/?utm_term=.de33fc7245e0,Analysis | Sen. McCaskill’s misfired tweet on contacts with Russian ambassador,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-02T16:25:01Z,I’ve been on the Armed Services Com for 10 years. No call or meeting w/Russian ambassador. Ever. Ambassadors call members of Foreign Rel Com.',Claire McCaskill,2017-03-02T00:00:00Z,Democratic
13788,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/02/pelosis-claim-that-bill-clinton-was-impeached-for-something-so-far-less-than-jeff-sessions/?utm_term=.03cf32ffc66c,Analysis | Nancy Pelosi’s claim that Bill Clinton was impeached for ‘something so far less’ than Jeff Sessions,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-02T20:46:14Z,I remind you that this Congress impeached a president for something so far less; having nothing to do with his duties as president of the United States.',Rep. Nancy Pelosi (D-Calif.),NA,Democratic
14160,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/03/tom-perezs-claim-that-trump-wants-to-eliminate-overtime-pay/?utm_term=.c53c93f78fa8,Analysis | Tom Perez’s claim that Trump wants to ‘eliminate overtime pay’,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-03T12:06:00Z,Donald Trump wants to eliminate overtime pay for people. . . . He nominates someone to head the Labor Department who wants to gut overtime pay.',Tom Perez,2017-02-26T00:00:00Z,Democratic
14589,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/06/trumps-claim-that-more-than-300-refugees-are-the-subject-of-counterterrorism-investigations/?utm_term=.eed2d7ec6beb,Analysis | Trump’s claim that ‘more than 300’ refugees are subjects of counterterrorism investigations,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-07T00:51:56Z,In fact; today; more than 300 people; according to the FBI; who came here as refugees are under an FBI investigation today for potential terrorism-related activities.',Jeff Sessions,2017-03-06T00:00:00Z,Republican
13678,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/09/schumers-claim-that-millions-of-women-turn-to-planned-parenthood-for-mammograms/?utm_term=.c1982c334107,Analysis | Schumer’s claim that ‘millions of women turn’ to Planned Parenthood for mammograms,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-09T11:23:47Z,#Trumpcare cuts @PPFA funds; hurting millions of women who turn there for mammograms; maternity care; cancer screenings & more.',Sen. Charles E. Schumer (D-N.Y.),2017-03-07T00:00:00Z,Democratic
13780,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/14/white-house-budget-directors-false-claims-about-the-obamacare-legislative-process/?hpid=hp_hp-top-table-main_fact-checker-6a%3Ahomepage%2Fstory&utm_term=.8dfc27279024,Analysis | White House budget director’s false claims about the Obamacare legislative process,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-14T11:32:05Z,We already had two committee hearings; which I believe is two more than Obamacare had in the House.',Mick Mulvaney,2017-03-12T00:00:00Z,Republican
13642,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/16/the-claim-that-the-medical-device-tax-led-to-the-loss-of-20000-u-s-jobs/?utm_term=.a3ca0c971d1a,Analysis | The claim that the medical-device tax led to the loss of 20;000 U.S. jobs,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-16T10:29:58Z,I look at the 20;000 jobs that have left America because of the irresponsible medical-device tax',Rep. Kevin Brady (R-Texas),2017-03-07T00:00:00Z,Republican
14168,https://www.washingtonpost.com/news/fact-checker/wp/2016/06/17/fact-checking-three-democratic-claims-on-assault-rifles-and-guns/?utm_term=.c9f47d5d1988#murphy-gun-crimes,Fact checking three Democratic claims on assault weapons and guns,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-16T15:48:18Z,What we know is that in States that have imposed those reasonable limitations; there are less gun crimes. There are less homicides.',Chris Murphy,2016-06-15T00:00:00Z,Democratic
13960,https://www.washingtonpost.com/news/fact-checker/wp/2016/06/17/fact-checking-three-democratic-claims-on-assault-rifles-and-guns/?utm_term=.a5c836297d5e#murphy-assault-weapon,Fact checking three Democratic claims on assault weapons and guns,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-16T15:49:47Z,It is not coincidental that there was a massive increase in mass shootings in this country after 2004;' when the assault weapon ban expired,Chris Murphy,2016-06-15T00:00:00Z,Democratic
13938,https://www.washingtonpost.com/news/fact-checker/wp/2016/06/17/fact-checking-three-democratic-claims-on-assault-rifles-and-guns/?utm_term=.dfd6f2839483#reid-gun-show,Fact checking three Democratic claims on assault weapons and guns,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-16T15:51:36Z,You can go down to a gun show...and come away with a fully automatic assault rifle; without a background check.',Harry Reid,2016-06-15T00:00:00Z,Democratic
13948,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/20/are-firearms-with-a-silencer-quiet/?utm_term=.45affec6eced,FACT CHECKER: Are firearms with a silencer 'quiet'?,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-20T11:07:30Z,When someone gets shot by a gun with a silencer; it's quiet. Witnesses might not hear. Police will be less likely to track down the shooter.',Kirsten Gillibrand,2017-03-14T00:00:00Z,Democratic
14400,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/21/does-the-9th-circuit-court-overturn-80-percent-or-0-1-percent-of-its-cases/?utm_term=.640527b2c8b1,Analysis | Are 80 percent or 0.1 percent of the 9th Circuit Court’s decisions overturned?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-21T10:25:41Z,Overall less than one-tenth of one percent of 9th Circuit decisions are overturned by the Supreme Court.',John Conyers; Jr.,2017-03-16T00:00:00Z,Democratic
14273,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/27/pences-strange-claim-that-selling-health-insurance-across-state-lines-would-be-like-car-and-life-insurance/?utm_term=.824ab582e6a0,Analysis | Pence’s strange claim that selling health insurance across state lines would be like car and life insurance,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-03-27T11:01:16Z,We’re going to give the American people the freedom to buy health insurance across state lines — the way you buy life insurance; the way you buy car insurance.',Mike Pence,2017-03-18T00:00:00Z,Republican
13982,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/03/did-a-democratic-congressional-hopeful-inflate-his-national-security-credentials/?utm_term=.436a6a0c1123,Analysis | Did a Democratic congressional hopeful inflate his national security credentials?,One Pinocchio,en,The Washington Post,washingtonpost.com,2017-04-03T11:07:32Z,I’ve got five years of experience as a national security staffer in the U.S. Congress. I held top secret security clearance.',Jon Ossoff,2017-02-20T00:00:00Z,Democratic
14482,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/05/epa-administrator-scott-pruitts-claim-that-clean-coal-helped-reduce-carbon-emissions/?utm_term=.d995e18fa148,Analysis | EPA Administrator Scott Pruitt’s claim that ‘clean coal’ helped reduce carbon emissions,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-05T11:05:12Z,We’ve done it better than anybody in the world at burning coal clean; in a clean fashion. The innovative and technological advances that we’ve seen; along with natural gas production and generating electricity; it all contributed to a CO2 footprint that’s pre-1994.',Scott Pruitt,2017-04-02T00:00:00Z,Republican
13517,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/07/white-house-budget-directors-claim-that-social-security-disability-is-very-wasteful/?utm_term=.51d67fea8d36,Analysis | White House budget director’s claim that Social Security disability is ‘very wasteful’,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-07T10:52:30Z,It’s the fastest growing program. It grew tremendously under President Obama. It’s a very wasteful program and we want to try and fix that.',Mick Mulvaney,2017-03-19T00:00:00Z,Republican
13876,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/10/susan-rices-claim-that-obama-got-syria-to-verifiably-give-up-its-chemical-weapons-stockpile/?utm_term=.fe3f66c4eecf,Analysis | Susan Rice’s claim that Obama got Syria to ‘verifiably give up its chemical weapons stockpile’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-10T11:43:55Z,We were able to get the Syrian government to voluntarily and verifiably give up its chemical weapons stockpile.',Susan Rice,2017-01-16T00:00:00Z,Democratic
13812,https://www.washingtonpost.com/news/fact-checker/wp/2013/10/30/obamas-pledge-that-no-one-will-take-away-your-health-plan/?utm_term=.7e5956990bcb,Analysis | Obama’s pledge that ‘no one will take away’ your health plan,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-13T14:10:43Z,If you like your doctor; you will be able to keep your doctor; period. If you like your health-care plan; you'll be able to keep your health-care plan; period.',Barack Obama,2009-06-15T00:00:00Z,Democratic
14606,https://www.washingtonpost.com/news/fact-checker/wp/2013/10/30/obamas-pledge-that-no-one-will-take-away-your-health-plan/?utm_term=.7e5956990bcb,Analysis | Obama’s pledge that ‘no one will take away’ your health plan,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-13T14:12:50Z,If you like your insurance plan; you will keep it. No one will be able to take that away from you. It hasn’t happened yet. It won’t happen in the future.',Barack Obama,2010-04-01T00:00:00Z,Democratic
14423,https://www.washingtonpost.com/news/fact-checker/wp/2013/10/30/obamas-pledge-that-no-one-will-take-away-your-health-plan/?utm_term=.7e5956990bcb,Analysis | Obama’s pledge that ‘no one will take away’ your health plan,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-13T14:24:03Z,FACT: Nothing in #Obamacare forces people out of their health plans. No change is required unless insurance companies change existing plans.',Valerie Jarrett,2013-10-28T00:00:00Z,Democratic
13990,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/14/epa-administrator-scott-pruitts-claim-that-china-and-india-have-no-obligations-until-2030-under-the-paris-accord/?utm_term=.8d5e738f1851,Analysis | EPA Administrator Scott Pruitt’s claim that China and India have ‘no obligations’ until 2030 under the Paris Accord,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-14T11:34:21Z,Under the Paris Accord; 'China and India had no obligations under the agreement until 2030.',Scott Pruitt,2017-04-13T00:00:00Z,Republican
14681,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/17/do-members-of-congress-pay-for-100-percent-of-their-health-insurance/?utm_term=.8424342fcd9c,Analysis | Do members of Congress pay for 100 percent of their health insurance?,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-17T11:18:48Z,Every member of Congress; they pay for their own insurance; too. We are put into the exchange. We’re not a federal employee. We go into the D.C. exchange and we personally have to pay for 100 percent of it.',Markwayne Mullin (R-Okla.),2017-04-10T00:00:00Z,Republican
13867,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/18/is-the-real-number-for-the-national-debt-70-trillion/?utm_term=.1be65cdee480,Analysis | Is the ‘real number’ for the national debt $70 trillion?,One Pinocchio,en,The Washington Post,washingtonpost.com,2017-04-18T11:24:10Z,The real number [for the national debt] is more like 70 to 75 trillion dollars.',Ben Sasse,2017-03-17T00:00:00Z,Republican
13688,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/19/are-president-trumps-trips-to-mar-a-lago-similar-to-obamas-travels/?utm_term=.ab11e9ad03f9,Analysis | Are President Trump’s trips to Mar-a-Lago similar to Obama’s travels?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-19T10:33:41Z,President Trump costs '$60;000 a day when he comes down' to Mar-a-Lago and 'President Obama spent; what was it; $97 million in his eight years. … He went to Africa quite a bit.',Rep. Ted Yoho (R-Fla.),2017-04-11T00:00:00Z,Republican
14671,https://www.washingtonpost.com/news/fact-checker/wp/2015/11/24/loretta-lynchs-false-claim-on-sex-trafficking-arrests/?utm_term=.2ea55118932a,Analysis | Loretta Lynch’s false claim on sex trafficking arrests,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-21T16:57:57Z,The FBI conducted its ninth annual ‘Operation: Cross Country’ initiative against those who traffic in children for sexual exploitation; resulting in the arrest of hundreds of sex traffickers.',Loretta Lynch,2015-11-03T00:00:00Z,Democratic
13852,https://www.washingtonpost.com/news/fact-checker/wp/2015/06/11/the-dubious-claim-that-on-average-girls-first-become-victims-of-sex-trafficking-at-13-years-old/?utm_term=.e83552a7036f,Analysis | The Four-Pinocchio claim that ‘on average; girls first become victims of sex trafficking at 13 years old’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-21T17:05:30Z,On average; girls first become victims of sex trafficking at 13 years old.',Amy Klobuchar,2015-05-29T00:00:00Z,Democratic
13992,https://www.washingtonpost.com/news/fact-checker/wp/2015/05/28/the-bogus-claim-that-300000-u-s-children-are-at-risk-of-sexual-exploitation/?utm_term=.ef511d024428,Analysis | The bogus claim that 300;000 U.S. children are ‘at risk’ of sexual exploitation,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-21T17:20:44Z,In the U.S.; some 300;000 children are at risk each year for commercial sexual exploitation.',Joyce Beatty,2015-05-19T00:00:00Z,Democratic
13641,https://www.washingtonpost.com/news/fact-checker/wp/2015/06/02/the-false-claim-that-child-sex-trafficking-is-a-9-5-billion-business-in-the-united-states/?utm_term=.1b04a8e51072,Analysis | The false claim that human trafficking is a ‘$9.5 billion business’ in the United States,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-21T17:25:32Z,It’s estimated that child sex trafficking in the United States alone is a $9.8 billion industry.',Bob Goodlatte,2015-05-19T00:00:00Z,Republican
14703,https://www.washingtonpost.com/news/fact-checker/wp/2016/04/14/here-are-the-facts-behind-that-79-cent-pay-gap-factoid/?utm_term=.e29210acf88e,Analysis | Here are the facts behind that ’79 cent’ pay gap factoid,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-21T21:35:01Z,Today; the typical woman who works full-time earns 79 cents for every dollar that a typical man makes.',Barack Obama,2016-04-12T00:00:00Z,Democratic
13799,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/26/sen-kamala-harriss-claim-that-an-undocumented-immigrant-is-not-a-criminal/?utm_term=.ec25a172c083,Analysis | Sen. Kamala Harris’s claim that an ‘undocumented immigrant is not a criminal’,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-04-26T11:06:00Z,An undocumented immigrant is not a criminal.',Sen. Kamala D. Harris (D-Calif.),2017-04-21T00:00:00Z,Democratic
13651,https://www.washingtonpost.com/news/fact-checker/wp/2017/04/27/ivanka-trumps-claim-that-for-half-of-u-s-families-the-single-largest-expense-is-child-care/?utm_term=.fee16c864306,Analysis | Ivanka Trump’s claim that for half of U.S. families; ‘the single largest expense is child care’,Mis- Spoke,en,The Washington Post,washingtonpost.com,2017-04-27T11:15:11Z,In over half of American households; the single largest expense is child care; even exceeding the cost of housing.',Ivanka Trump,2017-04-25T00:00:00Z,Republican
14461,https://www.washingtonpost.com/news/fact-checker/wp/2015/06/16/the-stale-statistic-that-one-in-three-black-males-has-a-chance-of-ending-up-in-jail/?utm_term=.8f372ad46f00,Analysis | The stale statistic that one in three black males ‘born today’ will end up in jail,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-05-02T15:15:24Z,A black male baby born today; if we do not change the system; stands a 1 in 3 chance ending up in jail.',Bernie Sanders,2015-06-11T00:00:00Z,Democratic
14217,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/08/decoding-hhs-secretary-prices-spin-on-the-american-health-care-act/?utm_term=.8283bed0ac49,Analysis | Decoding HHS Secretary Price’s spin on the American Health Care Act,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-05-08T11:08:23Z,The fact of the matter is that Medicaid spending under the proposal and under the budget goes up every single year.',Tom Price,2017-05-07T00:00:00Z,Republican
14017,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/08/decoding-hhs-secretary-prices-spin-on-the-american-health-care-act/?utm_term=.8283bed0ac49,Analysis | Decoding HHS Secretary Price’s spin on the American Health Care Act,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-05-08T11:09:26Z,We have got 20 million folks out there across this land who have told the federal government; 'Phooey; nonsense. I'm not going to participate in your program because it doesn't do what I need done.' So; they are paying a penalty.',Tom Price,2017-05-07T00:00:00Z,Republican
13883,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/10/kamala-harriss-claim-that-129-million-people-with-preexisting-conditions-could-be-denied-coverage/?utm_term=.aea7c9cffea0,Analysis | Kamala D. Harris’s claim that 129 million people with preexisting conditions ‘could be denied coverage’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-05-10T20:34:14Z,Once again; 129M people with pre-existing conditions could be denied coverage and insurers could charge sick people more money.',Kamala D. Harris,2017-05-04T00:00:00Z,Democratic
14013,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/11/did-trump-and-sessions-flip-flop-on-comeys-decisions-in-the-clinton-investigation/?utm_term=.6b11768bb100,Analysis | Did Trump and Sessions flip-flop on Comey’s decisions in the Clinton investigation?,Half Flop,en,The Washington Post,washingtonpost.com,2017-05-11T12:03:00Z,I have concluded that a fresh start is needed at the leadership of the FBI. ... Therefore; I must recommend that you remove Director James B. Comey.',Jeff Sessions,2017-05-09T00:00:00Z,Republican
14596,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/15/health-insurance-premiums-will-keep-going-up-under-either-aca-or-ahca/?utm_term=.322df0e1a3f1,Analysis | Health insurance premiums will keep going up; under either ACA or AHCA,Needs Context,en,The Washington Post,washingtonpost.com,2017-05-15T16:33:43Z,The numbers that I’ve seen in the first glance is that the CBO says that premiums will go down by at least 10 percent with this plan.',Mick Mulvaney,2017-03-13T00:00:00Z,Republican
14315,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/18/nancy-pelosis-claim-that-seven-million-veterans-will-lose-their-tax-credit-under-the-gop-health-bill/?utm_term=.6493ce551e5b,Analysis | Nancy Pelosi’s claim that ‘seven million veterans will lose their tax credit’ under the GOP health bill,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-05-18T11:03:52Z,Seven million veterans will lose their tax credit for their families in this bill.',Nancy Pelosi,2017-05-16T00:00:00Z,Democratic
13767,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/25/does-an-hhs-appointee-believe-abortion-increases-a-womans-risk-of-breast-cancer/?utm_term=.6bc75540b922,Analysis | Does an HHS appointee believe abortion increases a woman’s risk of breast cancer?,Lacks evidence,en,The Washington Post,washingtonpost.com,2017-05-25T11:46:52Z,As a breast cancer survivor; the spin on abortion and breast cancer really troubles me.',Charmaine Yoest,2012-11-02T00:00:00Z,Republican
4750,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/30/do-voter-id-laws-help-or-hurt-voter-turnout/?utm_term=.55b642d46fd0,Analysis | Do voter ID laws help or hurt voter turnout?,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-05-30T10:22:23Z,Voter turnout in 2016 was reduced by approx. 200;000 votes because of WI’s photo ID laws.',Tammy Baldwin,2017-05-17T00:00:00Z,Democratic
14509,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/30/do-voter-id-laws-help-or-hurt-voter-turnout/?utm_term=.55b642d46fd0,Analysis | Do voter ID laws help or hurt voter turnout?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-05-30T10:25:56Z,Look; in Kansas; for example; we put our photo ID law in place in 2012. ... We have found no evidence that there was a disproportionate effect on minorities. Again; the effect was positive.',Kris Kobach (R),2017-05-12T00:00:00Z,Republican
14198,https://www.washingtonpost.com/news/fact-checker/wp/2017/06/06/pruitts-claim-that-almost-50000-jobs-have-been-gained-in-coal/?utm_term=.02bd38174407,Analysis | Pruitt’s claim that ‘almost 50;000 jobs’ have been gained in coal,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-06-06T11:07:22Z,Since the fourth quarter of last year until most recently; we’ve added almost 50;000 jobs in the coal sector.',Scott Pruitt,2017-06-04T00:00:00Z,Republican
13663,https://www.washingtonpost.com/news/fact-checker/wp/2017/06/19/mitch-mcconnell-on-the-health-care-legislative-process-2010-versus-2017/?utm_term=.b917a0d359ef,Analysis | Mitch McConnell on the health-care legislative process; 2010 vs. 2017,Flip- Flop,en,The Washington Post,washingtonpost.com,2017-06-19T11:37:36Z,Unfortunately; it will have to be a Republicans-only exercise. But we’re working hard to get there.',Mitch McConnell,2017-06-13T00:00:00Z,Republican
13958,https://www.washingtonpost.com/news/fact-checker/wp/2017/06/20/pelosis-claim-that-an-estimated-1-8-million-jobs-will-be-lost-through-ahca/?utm_term=.6880528d7fbe,Analysis | Pelosi’s claim that an estimated 1.8 million jobs will be lost through AHCA,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-06-20T11:40:28Z,The American Health Care Act 'is a job loser. Estimated to be 1.8 million jobs lost. Donald Trump is a job loser.',Nancy Pelosi,2017-06-09T00:00:00Z,Democratic
